rouge1_f,rouge2_f,rougeL_f,latency_sec,compression_ratio,repetition_rate,guid,top_k,article_char_len,reference_char_len,engine
0.5865384615384615,0.17475728155339806,0.2884615384615385,0.0006319999993138481,0.08468518009348364,0.0,13998,3,3637,305,tfidf
0.4533333333333334,0.13513513513513514,0.29333333333333333,0.0005330999993020669,0.09119203236850296,0.0,4850,3,3213,163,tfidf
0.5263157894736842,0.1775147928994083,0.29239766081871343,0.0003660000002128072,0.21000581733566026,0.015625,19760,3,1719,153,tfidf
0.4017857142857143,0.15315315315315314,0.2589285714285714,0.0005706000010832213,0.14046511627906977,0.011363636363636354,2581,3,3225,186,tfidf
0.3984375,0.2047244094488189,0.265625,0.00041369999962626025,0.2700087950747581,0.02608695652173909,5590,3,2274,173,tfidf
0.39386189258312027,0.2519280205655527,0.2404092071611253,0.00045139999929233454,0.33230979187990445,0.03749999999999998,14528,3,2931,235,tfidf
0.5563909774436091,0.12213740458015267,0.2706766917293233,0.0004811999970115721,0.06750902527075812,0.0,18313,3,2770,217,tfidf
0.3902439024390244,0.075,0.2682926829268293,0.00045730000056209974,0.06687898089171974,0.0,7791,3,2512,116,tfidf
0.3821656050955414,0.14193548387096774,0.22929936305732482,0.0004528999998001382,0.12114285714285715,0.0,2597,3,2625,156,tfidf
0.3076923076923077,0.20930232558139536,0.2076923076923077,0.0002466000005370006,0.41407736207989854,0.01941747572815533,10618,3,1577,130,tfidf
0.5575757575757576,0.1349693251533742,0.2545454545454546,0.0006808999969507568,0.08270676691729323,0.0,4572,3,3857,200,tfidf
0.36129032258064514,0.0392156862745098,0.18064516129032257,0.0004350000017439015,0.1275092936802974,0.036363636363636376,5293,3,2690,132,tfidf
0.41791044776119407,0.1407035175879397,0.25870646766169153,0.0005110999991302378,0.17659963436928702,0.0117647058823529,14422,3,2735,114,tfidf
0.4864864864864865,0.09174311926605506,0.2522522522522523,0.0003901999989466276,0.09769094138543517,0.0,15241,3,1689,163,tfidf
0.39370078740157477,0.19841269841269843,0.2283464566929134,0.0002807000018947292,0.34797687861271676,0.04040404040404044,3515,3,1730,153,tfidf
0.42704626334519574,0.25089605734767023,0.32028469750889677,0.000320099999953527,0.3076538269134567,0.0714285714285714,17037,3,1999,204,tfidf
0.39234449760765555,0.2318840579710145,0.3157894736842105,0.0002727999999478925,0.388756927949327,0.0,16985,3,1263,156,tfidf
0.4970414201183432,0.16766467065868262,0.2366863905325444,0.0010010000005422626,0.07144259077526988,0.014084507042253502,10706,3,5095,146,tfidf
0.6075949367088607,0.23076923076923078,0.379746835443038,0.0003364000003784895,0.15239551478083588,0.0,4292,3,1962,200,tfidf
0.3157894736842105,0.10612244897959185,0.194331983805668,0.0002578999992692843,0.3717632552404439,0.02083333333333337,3022,3,1622,151,tfidf
0.42384105960264906,0.06711409395973154,0.26490066225165565,0.0007561000020359643,0.09979809633689068,0.0,8033,3,3467,127,tfidf
0.5040650406504065,0.09917355371900825,0.24390243902439024,0.00031490000037592836,0.1393489434608795,0.0,12663,3,1751,127,tfidf
0.6306306306306306,0.12844036697247707,0.30630630630630634,0.00038779999886173755,0.08516612072999533,0.0,1131,3,2137,150,tfidf
0.3963133640552995,0.25116279069767444,0.30414746543778803,0.00019919999976991676,0.4699093157460841,0.010526315789473717,11856,3,1213,141,tfidf
0.4793388429752067,0.15126050420168066,0.2809917355371901,0.0004861999987042509,0.09600329625051504,0.0,9978,3,2427,128,tfidf
0.49438202247191015,0.21590909090909088,0.3258426966292135,0.0005567000007431488,0.10873850197109067,0.0,3140,3,3044,170,tfidf
0.39676113360323884,0.1959183673469388,0.22672064777327933,0.0006485999983851798,0.1585201188225763,0.019230769230769273,1660,3,3703,168,tfidf
0.45016077170418006,0.18122977346278318,0.270096463022508,0.0004408999993756879,0.2682533279548205,0.008403361344537785,22543,3,2479,249,tfidf
0.5935483870967742,0.1830065359477124,0.3096774193548387,0.0004488000013225246,0.13381230354737314,0.0,5956,3,2227,170,tfidf
0.2507645259938838,0.09230769230769231,0.17737003058103978,0.0005553000009967946,0.22723775327006926,0.039735099337748325,20421,3,3899,144,tfidf
0.22580645161290325,0.12337662337662336,0.16774193548387098,0.0005573999987973366,0.255786350148368,0.06818181818181823,13602,3,3370,121,tfidf
0.3448275862068966,0.023529411764705882,0.20689655172413796,0.001033200001984369,0.03323517038283551,0.0,9053,3,4754,122,tfidf
0.37104072398190047,0.091324200913242,0.22624434389140272,0.0005483000022650231,0.16550412175015852,0.06818181818181823,20801,3,3154,165,tfidf
0.48520710059171596,0.1437125748502994,0.2603550295857988,0.0002584999965620227,0.2691029900332226,0.030303030303030276,9971,3,1505,146,tfidf
0.3582089552238806,0.11055276381909548,0.20895522388059698,0.0003088000012212433,0.3370712401055409,0.0,9821,3,1516,133,tfidf
0.7222222222222223,0.2803738317757009,0.3148148148148148,0.0007812000003468711,0.0644416456759026,0.0,6235,3,4764,344,tfidf
0.481203007518797,0.12213740458015267,0.22556390977443608,0.00042609999945852906,0.12184003315375051,0.020000000000000018,6131,3,2413,137,tfidf
0.6804123711340206,0.19791666666666666,0.3402061855670103,0.0005660999995598104,0.10317709971689211,0.0,17675,3,3179,212,tfidf
0.3450479233226837,0.18649517684887462,0.2236421725239617,0.0004076000004715752,0.29128440366972475,0.023255813953488413,2895,3,2616,180,tfidf
0.4235294117647059,0.09638554216867469,0.2823529411764706,0.00038689999928465113,0.08310991957104558,0.0,788,3,1865,122,tfidf
0.3333333333333333,0.20491803278688525,0.21951219512195122,0.0002684999999473803,0.4126652748782185,0.028846153846153855,7289,3,1437,123,tfidf
0.2681992337164751,0.05405405405405405,0.1839080459770115,0.0005951000021013897,0.20275650842266463,0.009090909090909038,10055,3,3265,124,tfidf
0.37777777777777777,0.1797752808988764,0.22222222222222224,0.00023179999698186293,0.3921887713588283,0.021739130434782594,15545,3,1229,139,tfidf
0.5955056179775281,0.3068181818181818,0.44943820224719105,0.00023800000053597614,0.24981949458483754,0.0,7340,3,1385,210,tfidf
0.5999999999999999,0.13559322033898305,0.3333333333333333,0.0007002999991527759,0.035390400353904006,0.0,19143,3,4521,201,tfidf
0.5636363636363637,0.1559633027522936,0.28181818181818186,0.0006425999999919441,0.11134289439374186,0.012345679012345734,6647,3,3835,253,tfidf
0.4634146341463415,0.075,0.21951219512195122,0.0005855999988853,0.03763127187864644,0.0,8968,3,3428,131,tfidf
0.3791469194312796,0.20095693779904306,0.24644549763033174,0.000248799999098992,0.3276216586703221,0.012658227848101222,17743,3,1459,138,tfidf
0.5660377358490567,0.15286624203821655,0.3522012578616352,0.0006362999993143603,0.06431334622823985,0.0,19795,3,4136,198,tfidf
0.55,0.16455696202531647,0.2625,0.000636500000837259,0.07399313143927568,0.0,1553,3,3203,290,tfidf
0.5,0.04081632653061225,0.26,0.000897999998414889,0.04801038062283737,0.0,10768,3,4624,131,tfidf
0.5875706214689266,0.18285714285714286,0.2824858757062147,0.0005192999997234438,0.1089331619537275,0.0,16298,3,3112,199,tfidf
0.42156862745098045,0.16831683168316833,0.22549019607843138,0.00022659999740426429,0.3759342301943199,0.011363636363636354,6918,3,1338,162,tfidf
0.2809917355371901,0.23268698060941825,0.1983471074380165,0.0008070000003499445,0.17829457364341086,0.028735632183908066,17452,3,5289,168,tfidf
0.5153374233128833,0.3602484472049689,0.40490797546012275,0.0002395999981672503,0.30901639344262294,0.0,8494,3,1220,115,tfidf
0.45283018867924535,0.1523809523809524,0.24528301886792456,0.00026760000037029386,0.2847953216374269,0.04347826086956519,21990,3,1710,170,tfidf
0.5,0.14285714285714285,0.28205128205128205,0.0007177000006777234,0.059800664451827246,0.0,302,3,4515,196,tfidf
0.4363636363636364,0.20183486238532108,0.2636363636363636,0.0004723999991256278,0.16601435094585779,0.0,13373,3,3066,172,tfidf
0.4065934065934066,0.15555555555555556,0.23076923076923078,0.0002476999979990069,0.3192,0.015151515151515138,7678,3,1250,132,tfidf
0.33557046979865773,0.09523809523809523,0.18791946308724833,0.00038950000089243986,0.15556635877491493,0.0,10397,3,2057,131,tfidf
0.4912280701754386,0.08928571428571427,0.3157894736842105,0.0003015000002051238,0.12075718015665797,0.0,10754,3,1532,144,tfidf
0.4413145539906103,0.11374407582938388,0.2535211267605634,0.0003246000014769379,0.23389021479713604,0.01041666666666663,19065,3,2095,192,tfidf
0.48068669527896996,0.14718614718614717,0.28326180257510736,0.00028050000037183054,0.33926218708827405,0.011111111111111072,3451,3,1518,181,tfidf
0.28685258964143423,0.20080321285140562,0.22310756972111553,0.00022769999850424938,0.46816770186335405,0.034782608695652195,21313,3,1288,113,tfidf
0.4444444444444445,0.06185567010309279,0.24242424242424243,0.0005478999992192257,0.06484517304189436,0.0,11696,3,2745,139,tfidf
0.5462962962962964,0.30841121495327106,0.2777777777777778,0.0010245999983453657,0.07941123023805197,0.0,2662,3,5503,188,tfidf
0.45692883895131087,0.22641509433962262,0.27715355805243447,0.0004976999989594333,0.20908166723144697,0.0,21291,3,2951,211,tfidf
0.5454545454545455,0.12307692307692308,0.31818181818181823,0.0006008000018482562,0.059204961939667324,0.0,21220,3,3547,168,tfidf
0.4265402843601896,0.2583732057416268,0.22748815165876773,0.0006210999999893829,0.1445462607153414,0.05813953488372092,2407,3,3383,142,tfidf
0.39306358381502887,0.11695906432748537,0.21965317919075145,0.0003012999986822251,0.23672055427251731,0.0,11742,3,1732,121,tfidf
0.5308641975308642,0.2625,0.3950617283950617,0.0003755000034288969,0.15226876090750435,0.0,6014,3,2292,148,tfidf
0.4803493449781659,0.21145374449339208,0.30567685589519655,0.000607599999057129,0.14926768463695855,0.0,15246,3,3209,187,tfidf
0.36950146627565983,0.19469026548672566,0.2346041055718475,0.000392699999792967,0.358883473637572,0.046511627906976716,3333,3,2257,220,tfidf
0.5727272727272728,0.20183486238532108,0.3,0.00043599999844445847,0.18058412176059235,0.0,19441,3,2431,204,tfidf
0.5153374233128835,0.18633540372670807,0.24539877300613502,0.0003496999997878447,0.16666666666666666,0.0,15704,3,2052,178,tfidf
0.32748538011695905,0.07100591715976332,0.19883040935672514,0.000438300001405878,0.17102229054573406,0.0,7989,3,2602,113,tfidf
0.4083769633507854,0.1904761904761905,0.2617801047120419,0.00025629999800003134,0.2811704834605598,0.0,16012,3,1572,172,tfidf
0.5094339622641509,0.10476190476190475,0.2358490566037736,0.0002082999999402091,0.3792822185970636,0.0,17494,3,1226,185,tfidf
0.43243243243243246,0.19672131147540986,0.2702702702702703,0.0005262999984552152,0.1516952114645229,0.0,19618,3,2861,158,tfidf
0.5093632958801497,0.18867924528301888,0.25468164794007486,0.0005841000020154752,0.15711490075482248,0.01041666666666663,7408,3,3577,241,tfidf
0.41489361702127664,0.1827956989247312,0.2765957446808511,0.00038750000021536835,0.22029576746557877,0.0,9297,3,1961,103,tfidf
0.33816425120772947,0.224390243902439,0.21256038647342995,0.00029879999783588573,0.3122866894197952,0.0,11577,3,1758,130,tfidf
0.37751004016064255,0.10526315789473685,0.22489959839357432,0.00046270000166259706,0.2429718875502008,0.054545454545454564,16686,3,2490,165,tfidf
0.5607476635514018,0.1904761904761905,0.33644859813084116,0.000445699999545468,0.06768005790807094,0.02777777777777779,17856,3,2763,167,tfidf
0.4380952380952381,0.0970873786407767,0.2476190476190476,0.0007968999998411164,0.05048238725600179,0.023255813953488413,1486,3,4457,94,tfidf
0.32926829268292684,0.16049382716049382,0.19512195121951217,0.0005315000016707927,0.12380382775119617,0.0,18826,3,3344,90,tfidf
0.5934065934065934,0.24719101123595508,0.3516483516483517,0.0004315000005590264,0.04970873786407767,0.0,9142,3,2575,130,tfidf
0.4621848739495798,0.23728813559322035,0.23529411764705885,0.00022470000112662092,0.3994016454749439,0.01098901098901095,17476,3,1337,174,tfidf
0.35507246376811596,0.17518248175182485,0.2318840579710145,0.00032110000029206276,0.3664563617245005,0.08270676691729328,16307,3,1902,148,tfidf
0.42780748663101603,0.15135135135135136,0.2459893048128342,0.000369099998351885,0.1871609403254973,0.0,10212,3,2212,138,tfidf
0.4893617021276595,0.18279569892473116,0.25531914893617025,0.0002807000018947292,0.3490937746256895,0.013157894736842146,5436,3,1269,168,tfidf
0.41891891891891886,0.12328767123287673,0.21621621621621623,0.0009915000009641517,0.0462453531598513,0.018181818181818188,511,3,6725,128,tfidf
0.4933333333333333,0.09459459459459459,0.26666666666666666,0.0008067999988270458,0.07951697425381636,0.030303030303030276,17585,3,4389,137,tfidf
0.4121212121212121,0.18404907975460125,0.2787878787878788,0.00034759999834932387,0.2177230046948357,0.0,19311,3,1704,123,tfidf
0.43956043956043955,0.14022140221402213,0.2490842490842491,0.00040609999996377155,0.270914607715648,0.0,18170,3,2307,216,tfidf
0.5562130177514792,0.1904761904761905,0.28402366863905326,0.0009785000002011657,0.1092826330084678,0.025862068965517238,13764,3,6259,308,tfidf
0.507936507936508,0.16129032258064516,0.2698412698412698,0.0004353000003902707,0.10110864745011086,0.0,6681,3,2255,154,tfidf
0.42599277978339345,0.19636363636363635,0.2671480144404332,0.0006921000021975487,0.1319184352892218,0.018018018018018056,17789,3,4806,177,tfidf
0.6708860759493671,0.24358974358974356,0.31645569620253167,0.0002679999997781124,0.16709844559585493,0.0,17033,3,1544,242,tfidf
0.4489795918367347,0.1103448275862069,0.2448979591836734,0.00035120000029564835,0.14196940726577437,0.0,1744,3,2092,141,tfidf
0.5934065934065933,0.29520295202952024,0.315018315018315,0.00031550000130664557,0.25023126734505086,0.15315315315315314,15297,3,2162,290,tfidf
0.5263157894736842,0.21374045801526717,0.2706766917293233,0.0006128000022727065,0.06815761448349308,0.0,20805,3,3756,132,tfidf
0.518987341772152,0.14102564102564102,0.3037974683544304,0.0002542999973229598,0.1949820788530466,0.0714285714285714,2439,3,1395,187,tfidf
0.5909090909090909,0.1076923076923077,0.3181818181818182,0.0007777999999234453,0.03585147247119078,0.0,16537,3,4686,219,tfidf
0.4924242424242424,0.25954198473282447,0.3257575757575758,0.0003195000026607886,0.2865761689291101,0.02020202020202022,3330,3,1989,225,tfidf
0.41134751773049644,0.10071942446043165,0.22695035460992907,0.00031710000257589854,0.19316022799240026,0.0,12095,3,1579,121,tfidf
0.41237113402061853,0.17708333333333334,0.22680412371134018,0.0003871000008075498,0.22959889349930843,0.03296703296703296,18544,3,2169,124,tfidf
0.5378151260504201,0.20512820512820512,0.3025210084033614,0.00023439999858965166,0.2009309542280838,0.019607843137254943,10814,3,1289,124,tfidf
0.5597014925373135,0.20300751879699247,0.29850746268656714,0.0009112999978242442,0.10472154963680387,0.011627906976744207,17255,3,4956,262,tfidf
0.3524229074889868,0.13333333333333333,0.2290748898678414,0.00046600000132457353,0.17414965986394557,0.011363636363636354,20839,3,2940,153,tfidf
0.5217391304347826,0.12389380530973451,0.2956521739130435,0.0002274999969813507,0.14676034348165495,0.0,564,3,1281,153,tfidf
0.2922374429223744,0.18433179723502302,0.2465753424657534,0.00022159999934956431,0.4103299856527977,0.021505376344086002,9455,3,1394,138,tfidf
0.5157894736842106,0.2021276595744681,0.28421052631578947,0.0002445999998599291,0.32651570489408327,0.025974025974025983,5584,3,1369,177,tfidf
0.509090909090909,0.22222222222222224,0.2545454545454545,0.00037679999877582304,0.10084427767354597,0.0,21243,3,2132,107,tfidf
0.48979591836734687,0.15172413793103448,0.2585034013605442,0.000581599997531157,0.09465737514518002,0.0,18822,3,3444,164,tfidf
0.5389221556886227,0.23030303030303031,0.25149700598802394,0.0002562000008765608,0.23529411764705882,0.01449275362318836,16323,3,1343,199,tfidf
0.4999999999999999,0.11494252873563217,0.2727272727272727,0.00035650000063469633,0.18390162101732813,0.018181818181818188,14310,3,1789,180,tfidf
0.34444444444444444,0.08988764044943819,0.2,0.0003681999987747986,0.20417422867513613,0.013513513513513487,12337,3,2204,126,tfidf
0.4233576642335766,0.08888888888888889,0.21897810218978103,0.000740400002541719,0.07091136079900125,0.0,12907,3,4005,106,tfidf
0.4609053497942387,0.14937759336099585,0.27983539094650206,0.0007278999983100221,0.13138686131386862,0.009615384615384581,21303,3,4247,212,tfidf
0.3466666666666666,0.10762331838565023,0.21333333333333335,0.0006702999999106396,0.23148148148148148,0.0,9511,3,2160,132,tfidf
0.47337278106508884,0.05988023952095808,0.22485207100591714,0.0005280000004859176,0.131791483113069,0.01449275362318836,3583,3,2724,166,tfidf
0.5833333333333334,0.0851063829787234,0.25,0.00024990000019897707,0.13122923588039867,0.0,72,3,1204,132,tfidf
0.3445692883895131,0.13584905660377358,0.23220973782771537,0.0003550000001268927,0.3046986236355007,0.028037383177570097,5385,3,2107,177,tfidf
0.36018957345971564,0.0956937799043062,0.21800947867298578,0.0002533000006224029,0.356638418079096,0.05747126436781613,16946,3,1416,148,tfidf
0.22535211267605632,0.028985507246376805,0.14084507042253522,0.000766100001783343,0.010234798314268514,0.0,15686,3,4983,154,tfidf
0.39097744360902253,0.12213740458015267,0.30075187969924816,0.0002502999996067956,0.21078779276082327,0.033333333333333326,21093,3,1409,113,tfidf
0.4074074074074074,0.08750000000000001,0.20987654320987656,0.0002722999997786246,0.2599250936329588,0.0,1232,3,1335,149,tfidf
0.45283018867924524,0.1346153846153846,0.2641509433962264,0.00042689999827416614,0.1048723897911833,0.0,7921,3,2155,106,tfidf
0.5833333333333333,0.12631578947368421,0.2604166666666667,0.0008100999984890223,0.06488853503184713,0.0,13439,3,5024,239,tfidf
0.5040650406504065,0.34710743801652894,0.43902439024390244,0.00030189999961294234,0.15370483772198407,0.0,9242,3,1633,135,tfidf
0.5233644859813085,0.11428571428571427,0.24299065420560745,0.0006706999993184581,0.042116076014381096,0.0,17431,3,3894,145,tfidf
0.42424242424242425,0.14723926380368096,0.2424242424242424,0.00043250000089756213,0.13833841463414634,0.014925373134328401,1986,3,2624,134,tfidf
0.6504065040650407,0.6446280991735538,0.6504065040650407,0.0008023999980650842,0.029981261711430358,0.0,14583,3,4803,246,tfidf
0.47798742138364786,0.1019108280254777,0.23899371069182393,0.0003228999994462356,0.18438287153652394,0.044117647058823484,6935,3,1985,155,tfidf
0.5268817204301075,0.358695652173913,0.3763440860215054,0.00035930000012740493,0.1617587736990722,0.013513513513513487,2839,3,2479,171,tfidf
0.5038167938931297,0.21705426356589147,0.24427480916030533,0.00029040000299573876,0.19757489300998574,0.0,6673,3,1402,160,tfidf
0.5786163522012578,0.089171974522293,0.2767295597484276,0.0006719999983033631,0.0826824670078104,0.0,12991,3,3713,212,tfidf
0.5560975609756097,0.30541871921182273,0.26341463414634153,0.00033770000300137326,0.22100547536087606,0.025974025974025983,2691,3,2009,186,tfidf
0.2585551330798479,0.06896551724137931,0.1596958174904943,0.001003199999104254,0.1453163424994411,0.015748031496062964,18905,3,4473,138,tfidf
0.43781094527363185,0.20100502512562818,0.24875621890547261,0.0005316999995557126,0.13179012345679011,0.0,19248,3,3240,157,tfidf
0.4727272727272728,0.07407407407407408,0.19999999999999998,0.0002445999998599291,0.1956882255389718,0.0,11711,3,1206,116,tfidf
0.3910614525139664,0.22598870056497175,0.2793296089385475,0.00024420000045211054,0.3080390683696469,0.0,10449,3,1331,144,tfidf
0.5481481481481482,0.1954887218045113,0.2814814814814815,0.0004055999997945037,0.10069021518473406,0.0,2660,3,2463,142,tfidf
0.4470588235294118,0.41897233201581024,0.43921568627450974,0.0002777999980025925,0.4715261958997722,0.026548672566371723,16658,3,1317,174,tfidf
0.6785714285714285,0.5765765765765766,0.625,0.00036499999987427145,0.19245283018867926,0.014925373134328401,3001,3,2120,232,tfidf
0.4444444444444445,0.13452914798206278,0.21333333333333332,0.0004929999995511025,0.18166029871483153,0.011627906976744207,5569,3,2879,223,tfidf
0.5203252032520326,0.1487603305785124,0.2764227642276423,0.0003466000016487669,0.10284360189573459,0.0,12711,3,2110,126,tfidf
0.6292134831460675,0.15909090909090906,0.29213483146067415,0.0005064999968453776,0.09552969993876301,0.0,6642,3,3266,246,tfidf
0.4036697247706422,0.1574074074074074,0.2568807339449541,0.0005271000009088311,0.13936228697086311,0.02352941176470591,2923,3,3638,151,tfidf
0.32941176470588235,0.16568047337278108,0.2352941176470588,0.0005624999976134859,0.20790334759627485,0.07299270072992703,5652,3,3973,187,tfidf
0.4105960264900662,0.174496644295302,0.31788079470198677,0.0004193999993731268,0.14703525641025642,0.046875,7347,3,2496,103,tfidf
0.534351145038168,0.12403100775193798,0.2442748091603053,0.0005338999981177039,0.061241610738255035,0.0,5593,3,3576,176,tfidf
0.4249084249084249,0.19188191881918817,0.2417582417582418,0.0005920999974478036,0.19994093325457768,0.009009009009009028,4785,3,3386,188,tfidf
0.546448087431694,0.3314917127071823,0.31693989071038253,0.00026250000155414455,0.3074484944532488,0.011627906976744207,13491,3,1262,163,tfidf
0.5057471264367817,0.09411764705882354,0.3218390804597701,0.0003255000010540243,0.1269258987527513,0.0,7767,3,1363,109,tfidf
0.3536585365853659,0.14814814814814814,0.2195121951219512,0.000456300000223564,0.17734495130702205,0.016949152542372836,21836,3,1951,116,tfidf
0.38596491228070173,0.1183431952662722,0.2456140350877193,0.0007522999985667411,0.09216052263182455,0.0,8839,3,4286,120,tfidf
0.3891402714932127,0.1552511415525114,0.2262443438914027,0.0004669999980251305,0.22118742724097787,0.021052631578947323,10122,3,2577,131,tfidf
0.4,0.12021857923497266,0.21621621621621623,0.0002824000002874527,0.34775888717156106,0.013698630136986356,19797,3,1294,127,tfidf
0.21333333333333332,0.16778523489932887,0.21333333333333332,0.00019389999943086877,0.6420966420966421,0.015748031496062964,3808,3,1221,101,tfidf
0.26778242677824265,0.09282700421940929,0.20920502092050208,0.0002746999998635147,0.39494762784966114,0.10924369747899154,16593,3,1623,111,tfidf
0.36470588235294116,0.17857142857142858,0.23529411764705882,0.00021969999943394214,0.33519553072625696,0.012987012987012991,383,3,1253,117,tfidf
0.6282051282051282,0.1038961038961039,0.282051282051282,0.00033940000139409676,0.14113326337880377,0.0,1837,3,1906,203,tfidf
0.5764705882352941,0.14285714285714288,0.2470588235294118,0.0004535000007308554,0.1409987410826689,0.014285714285714235,2244,3,2383,182,tfidf
0.5,0.17543859649122806,0.2413793103448276,0.0004001000015705358,0.09010989010989011,0.027027027027026973,8610,3,2275,121,tfidf
0.5833333333333333,0.14457831325301204,0.30952380952380953,0.0013904999977967236,0.03911806543385491,0.015625,2605,3,8436,199,tfidf
0.6333333333333333,0.1016949152542373,0.30000000000000004,0.001629400001547765,0.04539951573849879,0.0,20089,3,4956,129,tfidf
0.4827586206896551,0.3139534883720931,0.3563218390804598,0.00034890000097220764,0.2015267175572519,0.0,7523,3,1965,136,tfidf
0.3696682464454977,0.14354066985645933,0.24644549763033174,0.00030450000122073106,0.3169811320754717,0.01980198019801982,18811,3,1590,132,tfidf
0.5454545454545454,0.10084033613445377,0.2975206611570248,0.0005175000005692709,0.06499636891793754,0.0,13224,3,2754,161,tfidf
0.5411764705882354,0.1904761904761905,0.2705882352941177,0.0007509999995818362,0.07341490545050056,0.0,1582,3,4495,187,tfidf
0.3253588516746411,0.11594202898550723,0.2105263157894737,0.0002858000007108785,0.3515151515151515,0.05681818181818177,12081,3,1485,132,tfidf
0.4963503649635036,0.11851851851851852,0.2481751824817518,0.0005119000015838537,0.0846233230134159,0.0,5767,3,2907,169,tfidf
0.43678160919540227,0.0813953488372093,0.2413793103448276,0.0007856000011088327,0.08733905579399141,0.13095238095238093,15080,3,4660,150,tfidf
0.3815028901734104,0.152046783625731,0.24277456647398843,0.00031570000282954425,0.21898227558604916,0.012987012987012991,1994,3,1749,101,tfidf
0.43113772455089827,0.08484848484848485,0.25149700598802394,0.0002989999993587844,0.19491993373826616,0.012987012987012991,5858,3,1811,172,tfidf
0.3115942028985507,0.1313868613138686,0.21739130434782608,0.0003859999997075647,0.34325295023088764,0.0,21750,3,1949,130,tfidf
0.425531914893617,0.1075268817204301,0.23404255319148937,0.0002413000001979526,0.3652647975077882,0.012195121951219523,11650,3,1284,146,tfidf
0.432748538011696,0.07100591715976332,0.2690058479532164,0.00040780000199447386,0.1357254290171607,0.03448275862068961,13167,3,2564,176,tfidf
0.5185185185185185,0.13207547169811323,0.2962962962962963,0.0006992999988142401,0.04641237663376901,0.0,1672,3,3749,142,tfidf
0.4523809523809524,0.1807228915662651,0.23809523809523808,0.0005983000010019168,0.08337408312958436,0.012987012987012991,4703,3,4090,169,tfidf
0.3103448275862069,0.10465116279069767,0.2298850574712644,0.00028110000130254775,0.24856486796785304,0.0,8416,3,1742,123,tfidf
0.46551724137931033,0.08771929824561404,0.27586206896551724,0.00033649999750196,0.12087912087912088,0.02857142857142858,1561,3,1729,162,tfidf
0.39790575916230375,0.11640211640211638,0.2198952879581152,0.001216000000567874,0.050935425467712736,0.0,15460,3,8285,188,tfidf
0.1791044776119403,0.0,0.11940298507462685,0.0005094999978609849,0.05199724517906336,0.0,10744,3,2904,84,tfidf
0.30662020905923343,0.14736842105263157,0.21602787456445996,0.0003209999995306134,0.47309136420525655,0.04790419161676651,494,4,1598,142,tfidf
0.24427480916030533,0.1,0.1603053435114504,0.0004486999969230965,0.28189457601222306,0.0,8563,4,2618,114,tfidf
0.3445692883895132,0.2792452830188679,0.28464419475655434,0.00032869999995455146,0.3495194739504299,0.016260162601625994,55,4,1977,148,tfidf
0.36065573770491804,0.016666666666666666,0.21311475409836067,0.0003226999979233369,0.12270875763747455,0.0,11152,4,1964,115,tfidf
0.47222222222222227,0.11267605633802817,0.22222222222222224,0.0008434000010311138,0.060090702947845805,0.014705882352941124,5005,4,4410,169,tfidf
0.4615384615384615,0.1391304347826087,0.23931623931623933,0.0002563999987614807,0.18723702664796635,0.0,10389,4,1426,93,tfidf
0.2608695652173913,0.20625,0.19254658385093165,0.0003049000006285496,0.44843276036400403,0.0273972602739726,7706,4,1978,122,tfidf
0.31999999999999995,0.18834080717488788,0.26666666666666666,0.0002983999984280672,0.4326186830015314,0.010638297872340385,3927,4,1306,145,tfidf
0.39322033898305087,0.13651877133105803,0.21694915254237285,0.0004139000011491589,0.29013854930725347,0.008333333333333304,14906,4,2454,211,tfidf
0.29457364341085274,0.03149606299212599,0.18604651162790697,0.0005249999994703103,0.13300693594451243,0.0,10408,4,2451,123,tfidf
0.5726495726495727,0.14655172413793102,0.25641025641025644,0.0007297000011021737,0.09867947178871549,0.0117647058823529,14913,4,4165,271,tfidf
0.42953020134228187,0.24324324324324323,0.2751677852348993,0.0006833000006736256,0.2474563953488372,0.05035971223021585,14438,4,2752,209,tfidf
0.3,0.2359550561797753,0.28888888888888886,0.00048379999861936085,0.17688402967590786,0.010752688172043001,1241,4,2561,93,tfidf
0.33149171270718236,0.14525139664804468,0.2430939226519337,0.0007344000005105045,0.10964912280701754,0.03488372093023251,19076,4,3648,138,tfidf
0.586046511627907,0.16901408450704225,0.27906976744186046,0.0006386999993992504,0.09045916964531207,0.0,13998,4,3637,305,tfidf
0.43023255813953487,0.15294117647058822,0.2558139534883721,0.0006214999993972015,0.1098661686896981,0.0,4850,4,3213,163,tfidf
0.4577114427860697,0.1507537688442211,0.27860696517412936,0.0002961999998660758,0.25538103548574753,0.012658227848101222,19760,4,1719,153,tfidf
0.3186440677966102,0.1501706484641638,0.20338983050847453,0.0005574000024353154,0.20434108527131783,0.046511627906976716,2581,4,3225,186,tfidf
0.3578947368421052,0.18374558303886926,0.2596491228070176,0.0004192000014882069,0.3043095866314864,0.03053435114503822,5590,4,2274,173,tfidf
0.36235294117647054,0.23167848699763594,0.22117647058823525,0.0004985999985365197,0.3664278403275333,0.038461538461538436,14528,4,2931,235,tfidf
0.618556701030928,0.20833333333333334,0.28865979381443296,0.0007588999978906941,0.13140794223826716,0.0,18313,4,2770,217,tfidf
0.24050632911392403,0.03846153846153846,0.16455696202531647,0.0004681000027630944,0.16003184713375795,0.0,7791,4,2512,116,tfidf
