rouge1_f,rouge2_f,rougeL_f,compression_ratio,repetition_rate,guid,top_k,article_char_len,reference_char_len,engine,summarizer_core_latency_sec
0.41379310344827586,0.1818181818181818,0.2620689655172414,0.07949561403508772,0.04761904761904767,19076,3,3648,138,tfidf,0.0006163000070955604
0.5865384615384615,0.17475728155339806,0.2884615384615385,0.08468518009348364,0.0,13998,3,3637,305,tfidf,0.0005650999955832958
0.4533333333333334,0.13513513513513514,0.29333333333333333,0.09119203236850296,0.0,4850,3,3213,163,tfidf,0.0005762000218965113
0.5263157894736842,0.1775147928994083,0.29239766081871343,0.21000581733566026,0.015625,19760,3,1719,153,tfidf,0.0003260999801568687
0.35797665369649806,0.1568627450980392,0.2256809338521401,0.1702325581395349,0.037735849056603765,2581,3,3225,186,tfidf,0.0005480999825522304
0.3984375,0.2047244094488189,0.265625,0.2700087950747581,0.02608695652173909,5590,3,2274,173,tfidf,0.00039709999691694975
0.5271966527196652,0.2194092827004219,0.27615062761506276,0.17127260320709656,0.03797468354430378,14528,3,2931,235,tfidf,0.0004932000010740012
0.49090909090909085,0.16666666666666666,0.3454545454545454,0.0407942238267148,0.0,18313,3,2770,217,tfidf,0.0004634000069927424
0.3902439024390244,0.075,0.2682926829268293,0.06687898089171974,0.0,7791,3,2512,116,tfidf,0.00043539999751374125
0.48148148148148145,0.31250000000000006,0.3950617283950617,0.12838095238095237,0.0,2597,3,2625,156,tfidf,0.0004622999986167997
0.3076923076923077,0.20930232558139536,0.2076923076923077,0.41407736207989854,0.01941747572815533,10618,3,1577,130,tfidf,0.0002606000052765012
0.46009389671361506,0.11374407582938388,0.2629107981220657,0.12730101114856104,0.0,4572,3,3857,200,tfidf,0.0007955000037327409
0.3369565217391305,0.04395604395604395,0.18478260869565216,0.15687732342007435,0.044117647058823484,5293,3,2690,132,tfidf,0.0004421000194270164
0.41791044776119407,0.1407035175879397,0.25870646766169153,0.17659963436928702,0.0117647058823529,14422,3,2735,114,tfidf,0.0004760999872814864
0.4864864864864865,0.09174311926605506,0.2522522522522523,0.09769094138543517,0.0,15241,3,1689,163,tfidf,0.0003473999968264252
0.39370078740157477,0.19841269841269843,0.2283464566929134,0.34797687861271676,0.04040404040404044,3515,3,1730,153,tfidf,0.00028229999588802457
0.5291005291005291,0.13903743315508021,0.25396825396825395,0.1870935467733867,0.06153846153846154,17037,3,1999,204,tfidf,0.0004062000080011785
0.4123711340206185,0.20833333333333334,0.30927835051546393,0.3499604117181314,0.0,16985,3,1263,156,tfidf,0.00024129997473210096
0.4656084656084655,0.17112299465240638,0.24338624338624337,0.0830225711481845,0.013333333333333308,10706,3,5095,146,tfidf,0.0008553999941796064
0.4678899082568807,0.24074074074074076,0.3027522935779816,0.23649337410805302,0.03658536585365857,4292,3,1962,200,tfidf,0.0003087999939452857
0.3157894736842105,0.10612244897959185,0.194331983805668,0.3717632552404439,0.02083333333333337,3022,3,1622,151,tfidf,0.00026099997921846807
0.42384105960264906,0.06711409395973154,0.26490066225165565,0.09979809633689068,0.0,8033,3,3467,127,tfidf,0.0006273000035434961
0.5040650406504065,0.09917355371900825,0.24390243902439024,0.1393489434608795,0.0,12663,3,1751,127,tfidf,0.0003208999987691641
0.6306306306306306,0.12844036697247707,0.30630630630630634,0.08516612072999533,0.0,1131,3,2137,150,tfidf,0.00039889998151920736
0.3963133640552995,0.25116279069767444,0.30414746543778803,0.4699093157460841,0.010526315789473717,11856,3,1213,141,tfidf,0.00020029998268000782
0.37777777777777777,0.14606741573033707,0.25555555555555554,0.16398846312319737,0.02777777777777779,9978,3,2427,128,tfidf,0.00040530000114813447
0.4545454545454546,0.22935779816513766,0.3181818181818182,0.1471747700394218,0.0,3140,3,3044,170,tfidf,0.0005294000147841871
0.39676113360323884,0.1959183673469388,0.22672064777327933,0.1585201188225763,0.019230769230769273,1660,3,3703,168,tfidf,0.0005906999867875129
0.4093567251461988,0.13529411764705884,0.23391812865497075,0.30496167809600644,0.007575757575757569,22543,3,2479,249,tfidf,0.0005070999905001372
0.5000000000000001,0.17475728155339806,0.27884615384615385,0.2159856308935788,0.0,5956,3,2227,170,tfidf,0.0003800000122282654
0.2507645259938838,0.09230769230769231,0.17737003058103978,0.22723775327006926,0.039735099337748325,20421,3,3899,144,tfidf,0.0005751000135205686
0.2777777777777778,0.12,0.1746031746031746,0.19970326409495548,0.058394160583941646,13602,3,3370,121,tfidf,0.0006385000015143305
0.3448275862068966,0.023529411764705882,0.20689655172413796,0.03323517038283551,0.0,9053,3,4754,122,tfidf,0.000846399983856827
0.37104072398190047,0.091324200913242,0.22624434389140272,0.16550412175015852,0.06818181818181823,20801,3,3154,165,tfidf,0.0005038999952375889
0.4795321637426901,0.14201183431952663,0.2573099415204678,0.2744186046511628,0.02941176470588236,9971,3,1505,146,tfidf,0.00025599999935366213
0.3582089552238806,0.11055276381909548,0.20895522388059698,0.3370712401055409,0.0,9821,3,1516,133,tfidf,0.0002666999935172498
0.6292134831460674,0.2641509433962264,0.3071161048689139,0.0992863140218304,0.0117647058823529,6235,3,4764,344,tfidf,0.0007794999983161688
0.481203007518797,0.12213740458015267,0.22556390977443608,0.12184003315375051,0.020000000000000018,6131,3,2413,137,tfidf,0.0004290000069886446
0.5785123966942148,0.21666666666666667,0.34710743801652894,0.1475306700220195,0.010526315789473717,17675,3,3179,212,tfidf,0.0005310999986249954
0.3450479233226837,0.18649517684887462,0.2236421725239617,0.29128440366972475,0.023255813953488413,2895,3,2616,180,tfidf,0.0004209000035189092
0.3492063492063492,0.06557377049180328,0.22222222222222224,0.04932975871313673,0.0,788,3,1865,122,tfidf,0.0003744999994523823
0.3389830508474576,0.19658119658119658,0.20338983050847456,0.3938761308281141,0.0,7289,3,1437,123,tfidf,0.00025969999842345715
0.2681992337164751,0.05405405405405405,0.1839080459770115,0.20275650842266463,0.009090909090909038,10055,3,3265,124,tfidf,0.0006123999773990363
0.36363636363636365,0.17297297297297295,0.21390374331550804,0.40602115541090317,0.021276595744680882,15545,3,1229,139,tfidf,0.00022119999630376697
0.5612244897959183,0.29896907216494845,0.40816326530612246,0.2945848375451264,0.0,7340,3,1385,210,tfidf,0.00024819999816827476
0.6016260162601627,0.1322314049586777,0.34146341463414637,0.038265870382658704,0.0,19143,3,4521,201,tfidf,0.0007129999867174774
0.5636363636363637,0.1559633027522936,0.28181818181818186,0.11134289439374186,0.012345679012345734,6647,3,3835,253,tfidf,0.0006704999832436442
0.4634146341463415,0.075,0.21951219512195122,0.03763127187864644,0.0,8968,3,3428,131,tfidf,0.0005684999923687428
0.36714975845410625,0.18536585365853658,0.21256038647342995,0.31802604523646333,0.013333333333333308,17743,3,1459,138,tfidf,0.00029460000223480165
0.5892857142857142,0.21621621621621623,0.28571428571428575,0.109284332688588,0.0,19795,3,4136,198,tfidf,0.0006570999976247549
0.55,0.16455696202531647,0.2625,0.07399313143927568,0.0,1553,3,3203,290,tfidf,0.0005999999993946403
0.5,0.04081632653061225,0.26,0.04801038062283737,0.0,10768,3,4624,131,tfidf,0.0007845000072848052
0.5875706214689266,0.18285714285714286,0.2824858757062147,0.1089331619537275,0.0,16298,3,3112,199,tfidf,0.0005069999897386879
0.42156862745098045,0.16831683168316833,0.22549019607843138,0.3759342301943199,0.011363636363636354,6918,3,1338,162,tfidf,0.00021459997515194118
0.41632653061224484,0.3374485596707819,0.310204081632653,0.10928341841557951,0.02970297029702973,17452,3,5289,168,tfidf,0.0008388000132981688
0.41481481481481486,0.030075187969924814,0.17777777777777778,0.23852459016393443,0.0,8494,3,1220,115,tfidf,0.0002308000111952424
0.45283018867924535,0.1523809523809524,0.24528301886792456,0.2847953216374269,0.04347826086956519,21990,3,1710,170,tfidf,0.0002786999975796789
0.5,0.14285714285714285,0.28205128205128205,0.059800664451827246,0.0,302,3,4515,196,tfidf,0.0007791000243742019
0.4433962264150943,0.1904761904761905,0.25471698113207547,0.15818656229615133,0.0,13373,3,3066,172,tfidf,0.0005238000012468547
0.41081081081081083,0.16393442622950818,0.22702702702702704,0.3296,0.014705882352941124,7678,3,1250,132,tfidf,0.00023480001254938543
0.3536585365853658,0.14814814814814817,0.2195121951219512,0.17792902284880893,0.0,10397,3,2057,131,tfidf,0.0003719999804161489
0.48648648648648646,0.05504587155963303,0.2702702702702703,0.11031331592689295,0.02777777777777779,10754,3,1532,144,tfidf,0.000294700002996251
0.4413145539906103,0.11374407582938388,0.2535211267605634,0.23389021479713604,0.01041666666666663,19065,3,2095,192,tfidf,0.0003566000086721033
0.48068669527896996,0.14718614718614717,0.28326180257510736,0.33926218708827405,0.011111111111111072,3451,3,1518,181,tfidf,0.00026840000646188855
0.28685258964143423,0.20080321285140562,0.22310756972111553,0.46816770186335405,0.034782608695652195,21313,3,1288,113,tfidf,0.00022770001669414341
0.3928571428571429,0.07272727272727272,0.21428571428571427,0.08051001821493625,0.0,11696,3,2745,139,tfidf,0.0005152999947313219
0.4511278195488722,0.21969696969696967,0.2781954887218045,0.10521533708886062,0.008000000000000007,2662,3,5503,188,tfidf,0.0010517000046093017
0.45692883895131087,0.22641509433962262,0.27715355805243447,0.20908166723144697,0.0,21291,3,2951,211,tfidf,0.0004707000043708831
0.5454545454545455,0.12307692307692308,0.31818181818181823,0.059204961939667324,0.0,21220,3,3547,168,tfidf,0.0005953000218141824
0.4114285714285714,0.15028901734104047,0.24000000000000002,0.10611882944132427,0.0,2407,3,3383,142,tfidf,0.0005932000058237463
0.39306358381502887,0.11695906432748537,0.21965317919075145,0.23672055427251731,0.0,11742,3,1732,121,tfidf,0.00031450000824406743
0.5308641975308642,0.2625,0.3950617283950617,0.15226876090750435,0.0,6014,3,2292,148,tfidf,0.0003912000101990998
0.432,0.18548387096774194,0.272,0.1717045808663135,0.0,15246,3,3209,187,tfidf,0.0005136000108905137
0.36950146627565983,0.19469026548672566,0.2346041055718475,0.358883473637572,0.046511627906976716,3333,3,2257,220,tfidf,0.00040010001976042986
0.6031746031746031,0.1497326203208556,0.29629629629629634,0.1439736733854381,0.031746031746031744,19441,3,2431,204,tfidf,0.0004273999948054552
0.4380952380952381,0.18269230769230768,0.23809523809523808,0.23830409356725146,0.043010752688172005,15704,3,2052,178,tfidf,0.00039339999784715474
0.32748538011695905,0.07100591715976332,0.19883040935672514,0.17102229054573406,0.0,7989,3,2602,113,tfidf,0.00043059999006800354
0.4318181818181818,0.20689655172413796,0.26136363636363635,0.2455470737913486,0.0,16012,3,1572,172,tfidf,0.00027650000993162394
0.5094339622641509,0.10476190476190475,0.2358490566037736,0.3792822185970636,0.0,17494,3,1226,185,tfidf,0.0002201999886892736
0.43243243243243246,0.19672131147540986,0.2702702702702703,0.1516952114645229,0.0,19618,3,2861,158,tfidf,0.0004746000049635768
0.5093632958801497,0.18867924528301888,0.25468164794007486,0.15711490075482248,0.01041666666666663,7408,3,3577,241,tfidf,0.0005712999845854938
0.41489361702127664,0.1827956989247312,0.2765957446808511,0.22029576746557877,0.0,9297,3,1961,103,tfidf,0.0003556000010576099
0.33816425120772947,0.224390243902439,0.21256038647342995,0.3122866894197952,0.0,11577,3,1758,130,tfidf,0.0003491000097710639
0.5454545454545455,0.07692307692307693,0.2575757575757576,0.10562248995983936,0.019230769230769273,16686,3,2490,165,tfidf,0.0004040999920107424
0.4957264957264957,0.17391304347826086,0.2905982905982906,0.07310893955845096,0.0,17856,3,2763,167,tfidf,0.00041190002229996026
0.4380952380952381,0.0970873786407767,0.2476190476190476,0.05048238725600179,0.023255813953488413,1486,3,4457,94,tfidf,0.0007794999983161688
0.2829268292682927,0.11822660098522168,0.17560975609756097,0.1605861244019139,0.009708737864077666,18826,3,3344,90,tfidf,0.0004886999959126115
0.4262295081967213,0.22099447513812157,0.28415300546448086,0.16271844660194174,0.026666666666666616,9142,3,2575,130,tfidf,0.0004223999858368188
0.4621848739495798,0.23728813559322035,0.23529411764705885,0.3994016454749439,0.01098901098901095,17476,3,1337,174,tfidf,0.0002519999979995191
0.39830508474576276,0.1452991452991453,0.211864406779661,0.30231335436382756,0.08771929824561409,16307,3,1902,148,tfidf,0.0003344999859109521
0.42780748663101603,0.15135135135135136,0.2459893048128342,0.1871609403254973,0.0,10212,3,2212,138,tfidf,0.0004002999921794981
0.4893617021276595,0.18279569892473116,0.25531914893617025,0.3490937746256895,0.013157894736842146,5436,3,1269,168,tfidf,0.0002738999901339412
0.3625,0.1139240506329114,0.17500000000000002,0.05278810408921933,0.048387096774193505,511,3,6725,128,tfidf,0.0010171000030823052
0.4678362573099415,0.10650887573964497,0.2456140350877193,0.09387104123946229,0.025974025974025983,17585,3,4389,137,tfidf,0.00074819999281317
0.38095238095238093,0.21390374331550802,0.2645502645502646,0.2634976525821596,0.0,19311,3,1704,123,tfidf,0.000305499997921288
0.43956043956043955,0.14022140221402213,0.2490842490842491,0.270914607715648,0.0,18170,3,2307,216,tfidf,0.0003544999926816672
0.6206896551724139,0.20833333333333334,0.29655172413793107,0.08467806358843266,0.04210526315789476,13764,3,6259,308,tfidf,0.0009255000040866435
0.507936507936508,0.16129032258064516,0.2698412698412698,0.10110864745011086,0.0,6681,3,2255,154,tfidf,0.0004125000268686563
0.5594405594405595,0.14184397163120568,0.27972027972027974,0.04744069912609238,0.0,17789,3,4806,177,tfidf,0.0007285999890882522
0.6708860759493671,0.24358974358974356,0.31645569620253167,0.16709844559585493,0.0,17033,3,1544,242,tfidf,0.0002837000065483153
0.4489795918367347,0.1103448275862069,0.2448979591836734,0.14196940726577437,0.0,1744,3,2092,141,tfidf,0.0004189999890513718
0.5016501650165017,0.18604651162790697,0.30363036303630364,0.29879740980573544,0.2748091603053435,15297,3,2162,290,tfidf,0.0003615999885369092
0.5263157894736842,0.21374045801526717,0.2706766917293233,0.06815761448349308,0.0,20805,3,3756,132,tfidf,0.0006572999991476536
0.39999999999999997,0.016949152542372885,0.23333333333333334,0.11039426523297491,0.08108108108108103,2439,3,1395,187,tfidf,0.00025680000544525683
0.3917525773195876,0.0631578947368421,0.26804123711340205,0.01579172001707213,0.0,16537,3,4686,219,tfidf,0.0009802000131458044
0.4924242424242424,0.25954198473282447,0.3257575757575758,0.2865761689291101,0.02020202020202022,3330,3,1989,225,tfidf,0.00040270001045428216
0.41134751773049644,0.10071942446043165,0.22695035460992907,0.19316022799240026,0.0,12095,3,1579,121,tfidf,0.00029170000925660133
0.41237113402061853,0.17708333333333334,0.22680412371134018,0.22959889349930843,0.03296703296703296,18544,3,2169,124,tfidf,0.00034840000444091856
0.5378151260504201,0.20512820512820512,0.3025210084033614,0.2009309542280838,0.019607843137254943,10814,3,1289,124,tfidf,0.00021850000484846532
0.5597014925373135,0.20300751879699247,0.29850746268656714,0.10472154963680387,0.011627906976744207,17255,3,4956,262,tfidf,0.0007752999954391271
0.3524229074889868,0.13333333333333333,0.2290748898678414,0.17414965986394557,0.011363636363636354,20839,3,2940,153,tfidf,0.0005005999992135912
0.4158415841584158,0.06060606060606061,0.23762376237623764,0.11397345823575332,0.0,564,3,1281,153,tfidf,0.0002442999975755811
0.28099173553719003,0.17500000000000002,0.21487603305785127,0.47058823529411764,0.017699115044247815,9455,3,1394,138,tfidf,0.00023440000950358808
0.5157894736842106,0.2021276595744681,0.28421052631578947,0.32651570489408327,0.025974025974025983,5584,3,1369,177,tfidf,0.00023720000172033906
0.43209876543209874,0.225,0.25925925925925924,0.1721388367729831,0.016129032258064502,21243,3,2132,107,tfidf,0.00033450001501478255
0.48979591836734687,0.15172413793103448,0.2585034013605442,0.09465737514518002,0.0,18822,3,3444,164,tfidf,0.0006255000189412385
0.5342465753424657,0.16666666666666666,0.3013698630136986,0.18317200297840655,0.0,16323,3,1343,199,tfidf,0.0002410000015515834
0.5229357798165138,0.25925925925925924,0.25688073394495414,0.25321408608160983,0.0,14310,3,1789,180,tfidf,0.0004498000198509544
0.3013698630136986,0.07373271889400922,0.182648401826484,0.2590744101633394,0.022222222222222254,12337,3,2204,126,tfidf,0.0004639000107999891
0.4233576642335766,0.08888888888888889,0.21897810218978103,0.07091136079900125,0.0,12907,3,4005,106,tfidf,0.0006740999815519899
0.4609053497942387,0.14937759336099585,0.27983539094650206,0.13138686131386862,0.009615384615384581,21303,3,4247,212,tfidf,0.0007166000141296536
0.3466666666666666,0.10762331838565023,0.21333333333333335,0.23148148148148148,0.0,9511,3,2160,132,tfidf,0.0004208000027574599
0.48598130841121495,0.038095238095238085,0.18691588785046728,0.06387665198237885,0.0,3583,3,2724,166,tfidf,0.0005690999969374388
0.5833333333333334,0.0851063829787234,0.25,0.13122923588039867,0.0,72,3,1204,132,tfidf,0.00024419999681413174
0.3445692883895131,0.13584905660377358,0.23220973782771537,0.3046986236355007,0.028037383177570097,5385,3,2107,177,tfidf,0.00036800000816583633
0.3786407766990292,0.11764705882352942,0.21359223300970873,0.3403954802259887,0.03614457831325302,16946,3,1416,148,tfidf,0.00025660000392235816
0.5050505050505051,0.041237113402061855,0.22222222222222224,0.029500301023479832,0.0,15686,3,4983,154,tfidf,0.0009313000191468745
0.39097744360902253,0.12213740458015267,0.30075187969924816,0.21078779276082327,0.033333333333333326,21093,3,1409,113,tfidf,0.0002530000056140125
0.47222222222222215,0.09859154929577464,0.25,0.2344569288389513,0.0,1232,3,1335,149,tfidf,0.0002401999954599887
0.4341085271317829,0.09448818897637795,0.24806201550387597,0.13503480278422275,0.0,7921,3,2155,106,tfidf,0.0004020999767817557
0.5833333333333333,0.12631578947368421,0.2604166666666667,0.06488853503184713,0.0,13439,3,5024,239,tfidf,0.0009034000104293227
0.43428571428571433,0.30057803468208094,0.33142857142857135,0.25290875688916103,0.0,9242,3,1633,135,tfidf,0.0002905000001192093
0.5555555555555556,0.17741935483870966,0.25396825396825395,0.054442732408834106,0.0,17431,3,3894,145,tfidf,0.0006690000009257346
0.42424242424242425,0.14723926380368096,0.2424242424242424,0.13833841463414634,0.014925373134328401,1986,3,2624,134,tfidf,0.0004521000082604587
0.75,0.471264367816092,0.45454545454545453,0.061211742660836975,0.0,14583,3,4803,246,tfidf,0.0007126000127755105
0.47798742138364786,0.1019108280254777,0.23899371069182393,0.18438287153652394,0.044117647058823484,6935,3,1985,155,tfidf,0.0003163999936077744
0.5268817204301075,0.358695652173913,0.3763440860215054,0.1617587736990722,0.013513513513513487,2839,3,2479,171,tfidf,0.0004715999821200967
0.5038167938931297,0.21705426356589147,0.24427480916030533,0.19757489300998574,0.0,6673,3,1402,160,tfidf,0.0002443999983370304
0.5786163522012578,0.089171974522293,0.2767295597484276,0.0826824670078104,0.0,12991,3,3713,212,tfidf,0.0006251999875530601
0.572972972972973,0.1639344262295082,0.2810810810810811,0.19661523145843704,0.04166666666666663,2691,3,2009,186,tfidf,0.000371000001905486
0.31924882629107987,0.08530805687203791,0.18779342723004694,0.11401743796109994,0.00990099009900991,18905,3,4473,138,tfidf,0.0007410999969579279
0.43781094527363185,0.20100502512562818,0.24875621890547261,0.13179012345679011,0.0,19248,3,3240,157,tfidf,0.0005325000092852861
0.4727272727272728,0.07407407407407408,0.19999999999999998,0.1956882255389718,0.0,11711,3,1206,116,tfidf,0.0002190999803133309
0.38461538461538464,0.22222222222222224,0.27472527472527475,0.3170548459804658,0.0,10449,3,1331,144,tfidf,0.00022600000374950469
0.5369127516778524,0.17687074829931973,0.29530201342281875,0.12058465286236297,0.01666666666666672,2660,3,2463,142,tfidf,0.000426900020102039
0.4470588235294118,0.41897233201581024,0.43921568627450974,0.4715261958997722,0.026548672566371723,16658,3,1317,174,tfidf,0.00024629998370073736
0.751219512195122,0.6108374384236454,0.6926829268292684,0.16933962264150942,0.01666666666666672,3001,3,2120,232,tfidf,0.00034970001433975995
0.5435897435897435,0.20725388601036268,0.2871794871794872,0.14727335880514067,0.0,5569,3,2879,223,tfidf,0.0004797999863512814
0.5203252032520326,0.1487603305785124,0.2764227642276423,0.10284360189573459,0.0,12711,3,2110,126,tfidf,0.00034279999090358615
0.6292134831460675,0.15909090909090906,0.29213483146067415,0.09552969993876301,0.0,6642,3,3266,246,tfidf,0.0005012000037822872
0.4311377245508982,0.07272727272727272,0.23952095808383228,0.10032985156679494,0.05084745762711862,2923,3,3638,151,tfidf,0.0005559000128414482
0.32941176470588235,0.16568047337278108,0.2352941176470588,0.20790334759627485,0.07299270072992703,5652,3,3973,187,tfidf,0.0005902999837417156
0.4105960264900662,0.174496644295302,0.31788079470198677,0.14703525641025642,0.046875,7347,3,2496,103,tfidf,0.00040779999108053744
0.4786324786324786,0.12173913043478261,0.2393162393162393,0.049776286353467564,0.0,5593,3,3576,176,tfidf,0.0005768999981228262
0.4249084249084249,0.19188191881918817,0.2417582417582418,0.19994093325457768,0.009009009009009028,4785,3,3386,188,tfidf,0.0005210000090301037
0.5862068965517241,0.15789473684210525,0.29310344827586204,0.1434231378763867,0.0,13491,3,1262,163,tfidf,0.00030499999411404133
0.4684684684684684,0.11009174311926606,0.2882882882882883,0.19002201027146,0.0,7767,3,1363,109,tfidf,0.00028119998751208186
0.3536585365853659,0.14814814814814814,0.2195121951219512,0.17734495130702205,0.016949152542372836,21836,3,1951,116,tfidf,0.00035099999513477087
0.35416666666666663,0.1368421052631579,0.21875,0.10545963602426504,0.0,8839,3,4286,120,tfidf,0.0007887999818194658
0.3891402714932127,0.1552511415525114,0.2262443438914027,0.22118742724097787,0.021052631578947323,10122,3,2577,131,tfidf,0.00043539999751374125
0.4,0.12021857923497266,0.21621621621621623,0.34775888717156106,0.013698630136986356,19797,3,1294,127,tfidf,0.0002502000133972615
0.2807017543859649,0.22123893805309733,0.2631578947368421,0.46027846027846026,0.011235955056179803,3808,3,1221,101,tfidf,0.00022879999596625566
0.2972972972972973,0.10909090909090909,0.23423423423423423,0.37399876771410967,0.12173913043478257,16593,3,1623,111,tfidf,0.00032229998032562435
0.3783783783783784,0.16438356164383564,0.24324324324324326,0.2857142857142857,0.014705882352941124,383,3,1253,117,tfidf,0.00024369999300688505
0.593939393939394,0.1226993865030675,0.2787878787878788,0.15162644281217208,0.0,1837,3,1906,203,tfidf,0.00042719999328255653
0.5764705882352941,0.14285714285714288,0.2470588235294118,0.1409987410826689,0.014285714285714235,2244,3,2383,182,tfidf,0.0004042999935336411
0.5,0.17543859649122806,0.2413793103448276,0.09010989010989011,0.027027027027026973,8610,3,2275,121,tfidf,0.0004446999810170382
0.5833333333333333,0.14457831325301204,0.30952380952380953,0.03911806543385491,0.015625,2605,3,8436,199,tfidf,0.0013091000146232545
0.5531914893617021,0.11510791366906475,0.28368794326241137,0.058918482647296204,0.016129032258064502,20089,3,4956,129,tfidf,0.0009505999914836138
0.4827586206896551,0.3139534883720931,0.3563218390804598,0.2015267175572519,0.0,7523,3,1965,136,tfidf,0.0005839999939780682
0.37000000000000005,0.1414141414141414,0.25999999999999995,0.2949685534591195,0.0,18811,3,1590,132,tfidf,0.0002986000035889447
0.5180722891566265,0.08536585365853658,0.27710843373493976,0.10893246187363835,0.0,13224,3,2754,161,tfidf,0.0005318000039551407
0.5411764705882354,0.1904761904761905,0.2705882352941177,0.07341490545050056,0.0,1582,3,4495,187,tfidf,0.0007761000015307218
0.3253588516746411,0.11594202898550723,0.2105263157894737,0.3515151515151515,0.05681818181818177,12081,3,1485,132,tfidf,0.00028550002025440335
0.4963503649635036,0.11851851851851852,0.2481751824817518,0.0846233230134159,0.0,5767,3,2907,169,tfidf,0.0005419999943114817
0.47798742138364786,0.050955414012738856,0.2138364779874214,0.07725321888412018,0.09859154929577463,15080,3,4660,150,tfidf,0.0009104000055231154
0.46153846153846156,0.109375,0.2769230769230769,0.15208690680388792,0.0,1994,3,1749,101,tfidf,0.0003223000094294548
0.43113772455089827,0.08484848484848485,0.25149700598802394,0.19491993373826616,0.012987012987012991,5858,3,1811,172,tfidf,0.0003209999995306134
0.3104693140794224,0.13090909090909092,0.21660649819494585,0.344792201128784,0.0,21750,3,1949,130,tfidf,0.0003422000154387206
0.425531914893617,0.1075268817204301,0.23404255319148937,0.3652647975077882,0.012195121951219523,11650,3,1284,146,tfidf,0.00022819999139755964
0.43478260869565216,0.07692307692307693,0.26086956521739135,0.15093603744149767,0.048387096774193505,13167,3,2564,176,tfidf,0.00042559998109936714
0.5185185185185185,0.13207547169811323,0.2962962962962963,0.04641237663376901,0.0,1672,3,3749,142,tfidf,0.0006681999948341399
0.4523809523809524,0.1807228915662651,0.23809523809523808,0.08337408312958436,0.012987012987012991,4703,3,4090,169,tfidf,0.0006068000220693648
0.3103448275862069,0.10465116279069767,0.2298850574712644,0.24856486796785304,0.0,8416,3,1742,123,tfidf,0.00031579998903907835
0.46551724137931033,0.08771929824561404,0.27586206896551724,0.12087912087912088,0.02857142857142858,1561,3,1729,162,tfidf,0.0003507999936118722
0.39790575916230375,0.11640211640211638,0.2198952879581152,0.050935425467712736,0.0,15460,3,8285,188,tfidf,0.0011821999796666205
0.1791044776119403,0.0,0.11940298507462685,0.05199724517906336,0.0,10744,3,2904,84,tfidf,0.0005027999868616462
0.3939393939393939,0.12244897959183672,0.2424242424242424,0.29599499374217775,0.018181818181818188,494,4,1598,142,tfidf,0.0003173000004608184
0.24427480916030533,0.1,0.1603053435114504,0.28189457601222306,0.0,8563,4,2618,114,tfidf,0.0003996000159531832
0.5139664804469274,0.23728813559322032,0.2681564245810056,0.21345472938796156,0.03703703703703709,55,4,1977,148,tfidf,0.0003682999813463539
0.30331753554502366,0.11483253588516748,0.1990521327014218,0.26425661914460286,0.011111111111111072,11152,4,1964,115,tfidf,0.0005966000026091933
0.47398843930635837,0.16374269005847955,0.23121387283236994,0.08027210884353742,0.011363636363636354,5005,4,4410,169,tfidf,0.0007244999869726598
0.3916083916083916,0.11347517730496455,0.20979020979020982,0.24333800841514727,0.0,10389,4,1426,93,tfidf,0.0002584999892860651
0.2808219178082192,0.2,0.2054794520547945,0.39787664307381193,0.007692307692307665,7706,4,1978,122,tfidf,0.0003003999881912023
0.43312101910828027,0.21935483870967742,0.24203821656050953,0.27029096477794795,0.015873015873015928,3927,4,1306,145,tfidf,0.0002230999816674739
0.4249084249084249,0.14760147601476015,0.2344322344322344,0.26405867970660146,0.009009009009009028,14906,4,2454,211,tfidf,0.0003698999935295433
0.3513513513513513,0.04109589041095891,0.20270270270270274,0.15340677274581804,0.0,10408,4,2451,123,tfidf,0.000378099997760728
0.5726495726495727,0.14655172413793102,0.25641025641025644,0.09867947178871549,0.0117647058823529,14913,4,4165,271,tfidf,0.000686399987898767
0.6231155778894472,0.32487309644670054,0.3015075376884422,0.13953488372093023,0.0,14438,4,2752,209,tfidf,0.0005110999918542802
0.3,0.2359550561797753,0.28888888888888886,0.17688402967590786,0.010752688172043001,1241,4,2561,93,tfidf,0.0004726999904960394
0.36585365853658536,0.16049382716049385,0.23170731707317077,0.0962171052631579,0.038961038961038974,19076,4,3648,138,tfidf,0.0005732000281568617
0.586046511627907,0.16901408450704225,0.27906976744186046,0.09045916964531207,0.0,13998,4,3637,305,tfidf,0.0005366999830584973
0.35023041474654376,0.16744186046511628,0.2764976958525346,0.1537503890445067,0.0,4850,4,3213,163,tfidf,0.0005077000241726637
0.4577114427860697,0.1507537688442211,0.27860696517412936,0.25538103548574753,0.012658227848101222,19760,4,1719,153,tfidf,0.00029769999673590064
0.3186440677966102,0.1501706484641638,0.20338983050847453,0.20434108527131783,0.046511627906976716,2581,4,3225,186,tfidf,0.0005210000090301037
0.3578947368421052,0.18374558303886926,0.2596491228070176,0.3043095866314864,0.03053435114503822,5590,4,2274,173,tfidf,0.00043410001671873033
0.49110320284697506,0.22939068100358423,0.27046263345195726,0.2128966223132037,0.030303030303030276,14528,4,2931,235,tfidf,0.0005150000215508044
0.6012269938650308,0.1863354037267081,0.3067484662576687,0.09783393501805054,0.0,18313,4,2770,217,tfidf,0.00045419999514706433
